,age,annualincome,calldroprate,callfailurerate,callingnum,customerid,customersuspended,education,gender,homeowner,maritalstatus,monthlybilledamount,noadditionallines,numberofcomplaints,numberofmonthunpaid,numdayscontractequipmentplanexpiring,occupation,penaltytoswitch,state,totalminsusedinlastmonth,unpaidbalance,usesinternetservice,usesvoiceservice,percentagecalloutsidenetwork,totalcallduration,avgcallduration,churn,year,month
147,66,208844,0.02,0.03,4251087741,66,Yes,High School or below,Female,No,Single,94,\N,1,3,51,Non-technology Related Job,89,OR,24,53,Yes,No,0.69,2319,773,0,2015,2
148,29,69744,0.0,0.0,4251013661,67,Yes,High School or below,Male,Yes,Single,32,\N,2,1,70,Non-technology Related Job,261,RI,221,68,No,No,0.15,5147,643,0,2015,1
149,29,69744,0.0,0.0,4251013661,67,Yes,High School or below,Male,Yes,Single,32,\N,2,1,70,Non-technology Related Job,261,RI,221,68,No,No,0.15,5823,582,0,2015,2
150,45,67773,0.02,0.01,4251053518,68,Yes,Bachelor or equivalent,Male,Yes,Married,39,\N,0,6,10,Non-technology Related Job,121,CO,225,178,No,No,0.36,5234,872,0,2015,1
151,45,67773,0.02,0.01,4251053518,68,Yes,Bachelor or equivalent,Male,Yes,Married,39,\N,0,6,10,Non-technology Related Job,121,CO,225,178,No,No,0.36,4123,824,0,2015,2
152,75,178674,0.01,0.02,4251039721,69,Yes,Bachelor or equivalent,Female,Yes,Married,97,\N,2,4,29,Non-technology Related Job,294,DE,422,193,No,No,0.82,3129,782,0,2015,1
153,75,178674,0.01,0.02,4251039721,69,Yes,Bachelor or equivalent,Female,Yes,Married,97,\N,2,4,29,Non-technology Related Job,294,DE,422,193,No,No,0.82,4858,971,0,2015,2
154,23,176703,0.03,0.03,4251076213,70,Yes,Master or equivalent,Female,Yes,Married,104,\N,0,1,69,Non-technology Related Job,154,MS,425,53,No,No,0.03,1562,781,0,2015,1
155,23,176703,0.03,0.03,4251076213,70,Yes,Master or equivalent,Female,Yes,Married,104,\N,0,1,69,Non-technology Related Job,154,MS,425,53,No,No,0.03,3241,810,0,2015,2
156,23,176703,0.03,0.03,4251076213,70,Yes,Master or equivalent,Female,Yes,Married,104,\N,0,1,69,Non-technology Related Job,154,MS,425,53,No,No,0.03,761,761,0,2015,3
157,53,37603,0.01,0.0,4251011034,71,Yes,Master or equivalent,Male,No,Married,42,\N,1,7,87,Non-technology Related Job,326,MT,122,68,No,No,0.48,6985,776,0,2015,1
158,53,37603,0.01,0.0,4251011034,71,Yes,Master or equivalent,Male,No,Married,42,\N,1,7,87,Non-technology Related Job,326,MT,122,68,No,No,0.48,5668,944,0,2015,2
159,69,35632,0.03,0.01,4251031686,72,Yes,High School or below,Female,Yes,Single,50,\N,0,4,28,Non-technology Related Job,186,TX,125,178,No,No,0.69,410,410,0,2015,1
160,69,35632,0.03,0.01,4251031686,72,Yes,High School or below,Female,Yes,Single,50,\N,0,4,28,Non-technology Related Job,186,TX,125,178,No,No,0.69,4271,1067,0,2015,2
161,31,146533,0.01,0.02,4251009557,73,Yes,High School or below,Male,Yes,Single,108,\N,1,2,46,Non-technology Related Job,359,VT,322,193,No,No,0.15,2215,1107,0,2015,1
162,31,146533,0.01,0.02,4251009557,73,Yes,High School or below,Male,Yes,Single,108,\N,1,2,46,Non-technology Related Job,359,VT,322,193,No,No,0.15,4283,856,0,2015,2
163,47,144562,0.03,0.03,4251012749,74,Yes,High School or below,Male,No,Married,115,\N,0,7,87,Non-technology Related Job,219,ID,326,53,No,No,0.36,2620,436,0,2015,1
164,47,144562,0.03,0.03,4251012749,74,Yes,High School or below,Male,No,Married,115,\N,0,7,87,Non-technology Related Job,219,ID,326,53,No,No,0.36,5222,746,0,2015,2
165,78,5462,0.01,0.0,4251074783,75,Yes,High School or below,Female,Yes,Married,53,\N,1,5,5,Non-technology Related Job,391,IN,22,68,No,No,0.82,6683,668,0,2015,1
166,78,5462,0.01,0.0,4251074783,75,Yes,High School or below,Female,Yes,Married,53,\N,1,5,5,Non-technology Related Job,391,IN,22,68,No,No,0.82,4678,668,0,2015,2
167,26,3491,0.03,0.01,4251074932,76,Yes,Bachelor or equivalent,Female,Yes,Married,61,\N,3,2,46,Non-technology Related Job,252,NJ,26,178,No,No,0.03,2770,395,0,2015,1
168,26,3491,0.03,0.01,4251074932,76,Yes,Bachelor or equivalent,Female,Yes,Married,61,\N,3,2,46,Non-technology Related Job,252,NJ,26,178,No,No,0.03,6140,877,0,2015,2
169,56,114391,0.02,0.02,4251049339,77,Yes,Bachelor or equivalent,Male,Yes,Married,119,\N,1,0,64,Non-technology Related Job,424,NY,223,193,No,Yes,0.48,4680,780,0,2015,1
170,56,114391,0.02,0.02,4251049339,77,Yes,Bachelor or equivalent,Male,Yes,Married,119,\N,1,0,64,Non-technology Related Job,424,NY,223,193,No,Yes,0.48,4061,676,0,2015,2
171,56,114391,0.02,0.02,4251049339,77,Yes,Bachelor or equivalent,Male,Yes,Married,119,\N,1,0,64,Non-technology Related Job,424,NY,223,193,No,Yes,0.48,421,421,0,2015,3
172,72,112420,0.04,0.03,4251057900,78,Yes,Bachelor or equivalent,Female,Yes,Single,6,\N,3,5,5,Non-technology Related Job,284,WI,226,53,No,No,0.7,1804,360,0,2015,1
173,72,112420,0.04,0.03,4251057900,78,Yes,Bachelor or equivalent,Female,Yes,Single,6,\N,3,5,5,Non-technology Related Job,284,WI,226,53,No,No,0.7,1783,891,0,2015,2
174,34,223321,0.02,0.0,4251025197,79,Yes,Master or equivalent,Male,No,Single,64,\N,0,3,23,Non-technology Related Job,457,AL,423,68,No,No,0.15,2090,696,0,2015,1
175,34,223321,0.02,0.0,4251025197,79,Yes,Master or equivalent,Male,No,Single,64,\N,0,3,23,Non-technology Related Job,457,AL,423,68,No,No,0.15,4787,797,0,2015,2
176,50,221350,0.04,0.01,4251082859,80,Yes,High School or below,Male,No,Married,71,\N,3,0,64,Non-technology Related Job,317,LA,426,178,No,No,0.36,1398,699,1,2015,1
177,50,221350,0.04,0.01,4251082859,80,Yes,High School or below,Male,No,Married,71,\N,3,0,64,Non-technology Related Job,317,LA,426,178,No,No,0.36,4135,689,1,2015,2
178,13,82250,0.02,0.02,4251067462,81,Yes,High School or below,Female,Yes,Single,9,\N,0,6,82,Non-technology Related Job,489,MD,123,193,No,No,0.82,6227,889,0,2015,1
179,13,82250,0.02,0.02,4251067462,81,Yes,High School or below,Female,Yes,Single,9,\N,0,6,82,Non-technology Related Job,489,MD,123,193,No,No,0.82,3661,610,0,2015,2
180,13,82250,0.02,0.02,4251067462,81,Yes,High School or below,Female,Yes,Single,9,\N,0,6,82,Non-technology Related Job,489,MD,123,193,No,No,0.82,811,811,0,2015,3
181,28,80279,0.04,0.03,4251060710,82,Yes,High School or below,Male,Yes,Married,17,\N,2,4,23,Non-technology Related Job,349,OK,127,53,No,No,0.03,2644,1322,0,2015,1
182,28,80279,0.04,0.03,4251060710,82,Yes,High School or below,Male,Yes,Married,17,\N,2,4,23,Non-technology Related Job,349,OK,127,53,No,No,0.03,3116,779,0,2015,2
183,59,191179,0.02,0.0,4251062996,83,Yes,High School or below,Female,Yes,Married,75,\N,0,1,41,Non-technology Related Job,22,PA,324,68,Yes,No,0.49,2084,694,0,2015,1
184,59,191179,0.02,0.0,4251062996,83,Yes,High School or below,Female,Yes,Married,75,\N,0,1,41,Non-technology Related Job,22,PA,324,68,Yes,No,0.49,4010,668,0,2015,2
185,59,191179,0.02,0.0,4251062996,83,Yes,High School or below,Female,Yes,Married,75,\N,0,1,41,Non-technology Related Job,22,PA,324,68,Yes,No,0.49,292,292,0,2015,3
186,75,189208,0.04,0.01,4251020849,84,Yes,Bachelor or equivalent,Female,Yes,Single,82,\N,2,7,81,Non-technology Related Job,382,CA,327,178,No,No,0.7,6657,739,0,2015,1
187,75,189208,0.04,0.01,4251020849,84,Yes,Bachelor or equivalent,Female,Yes,Single,82,\N,2,7,81,Non-technology Related Job,382,CA,327,178,No,No,0.7,2961,987,0,2015,2
188,37,50109,0.03,0.02,4251014655,85,Yes,Bachelor or equivalent,Male,No,Single,20,\N,3,4,0,Non-technology Related Job,54,CT,24,193,No,No,0.15,5239,873,0,2015,1
189,37,50109,0.03,0.02,4251014655,85,Yes,Bachelor or equivalent,Male,No,Single,20,\N,3,4,0,Non-technology Related Job,54,CT,24,193,No,No,0.15,5408,1081,0,2015,2
190,53,48138,0.05,0.03,4251072634,86,Yes,Bachelor or equivalent,Male,Yes,Single,28,\N,2,2,40,Non-technology Related Job,414,MS,27,53,No,Yes,0.36,5971,995,0,2015,1
191,53,48138,0.05,0.03,4251072634,86,Yes,Bachelor or equivalent,Male,Yes,Single,28,\N,2,2,40,Non-technology Related Job,414,MS,27,53,No,Yes,0.36,4931,986,0,2015,2
192,15,159038,0.03,0.0,4251026372,87,Yes,Bachelor or equivalent,Female,Yes,Single,85,\N,3,7,59,Others,87,MT,224,68,No,No,0.82,3502,583,0,2015,1
193,15,159038,0.03,0.0,4251026372,87,Yes,Bachelor or equivalent,Female,Yes,Single,85,\N,3,7,59,Others,87,MT,224,68,No,No,0.82,2904,726,0,2015,2
194,31,157067,0.05,0.01,4251043171,88,Yes,PhD or equivalent,Male,Yes,Married,93,\N,2,5,99,Non-technology Related Job,447,TX,228,178,No,No,0.03,4301,716,0,2015,1
195,31,157067,0.05,0.01,4251043171,88,Yes,PhD or equivalent,Male,Yes,Married,93,\N,2,5,99,Non-technology Related Job,447,TX,228,178,No,No,0.03,3067,613,0,2015,2
196,62,17967,0.03,0.02,4251086105,89,Yes,High School or below,Female,Yes,Married,31,\N,3,2,18,Others,119,UT,425,193,No,No,0.49,1933,483,0,2015,1
197,62,17967,0.03,0.02,4251086105,89,Yes,High School or below,Female,Yes,Married,31,\N,3,2,18,Others,119,UT,425,193,No,No,0.49,5156,572,0,2015,2
198,62,17967,0.03,0.02,4251086105,89,Yes,High School or below,Female,Yes,Married,31,\N,3,2,18,Others,119,UT,425,193,No,No,0.49,658,658,0,2015,3
199,77,15996,0.05,0.03,4251026864,90,Yes,High School or below,Female,Yes,Single,38,\N,1,0,58,Non-technology Related Job,479,HI,428,53,No,No,0.7,2210,736,0,2015,1
200,77,15996,0.05,0.03,4251026864,90,Yes,High School or below,Female,Yes,Single,38,\N,1,0,58,Non-technology Related Job,479,HI,428,53,No,No,0.7,3578,715,0,2015,2
201,40,126897,0.03,0.0,4251051801,91,Yes,High School or below,Male,Yes,Married,96,\N,3,5,77,Others,152,IL,125,68,No,No,0.15,6811,973,0,2015,1
202,40,126897,0.03,0.0,4251051801,91,Yes,High School or below,Male,Yes,Married,96,\N,3,5,77,Others,152,IL,125,68,No,No,0.15,1072,1072,0,2015,2
203,56,124926,0.05,0.01,4251026937,92,Yes,High School or below,Male,Yes,Single,104,\N,1,3,17,Non-technology Related Job,12,NJ,128,178,No,No,0.36,3741,748,0,2015,1
204,56,124926,0.05,0.01,4251026937,92,Yes,High School or below,Male,Yes,Single,104,\N,1,3,17,Non-technology Related Job,12,NJ,128,178,No,No,0.36,6840,855,0,2015,2
205,18,235826,0.04,0.02,4251073888,93,Yes,Bachelor or equivalent,Female,No,Single,42,\N,2,1,36,Others,184,NY,325,193,No,No,0.82,2865,573,0,2015,1
206,18,235826,0.04,0.02,4251073888,93,Yes,Bachelor or equivalent,Female,No,Single,42,\N,2,1,36,Others,184,NY,325,193,No,No,0.82,1515,505,0,2015,2
207,34,233855,0.06,0.03,4251058173,94,Yes,Bachelor or equivalent,Male,No,Married,49,\N,1,6,76,Non-technology Related Job,45,WI,329,53,No,No,0.03,5656,628,0,2015,1
208,34,233855,0.06,0.03,4251058173,94,Yes,Bachelor or equivalent,Male,No,Married,49,\N,1,6,76,Non-technology Related Job,45,WI,329,53,No,No,0.03,2150,537,0,2015,2
209,64,94756,0.04,0.0,4251010073,95,Yes,Bachelor or equivalent,Female,Yes,Married,107,\N,2,4,95,Others,217,WY,26,68,No,No,0.49,1073,1073,0,2015,1
210,64,94756,0.04,0.0,4251010073,95,Yes,Bachelor or equivalent,Female,Yes,Married,107,\N,2,4,95,Others,217,WY,26,68,No,No,0.49,6177,772,0,2015,2
211,12,92785,0.06,0.01,4251077583,96,Yes,Master or equivalent,Female,Yes,Married,114,\N,1,1,35,Non-technology Related Job,77,KY,29,178,No,No,0.7,5539,692,0,2015,1
212,12,92785,0.06,0.01,4251077583,96,Yes,Master or equivalent,Female,Yes,Married,114,\N,1,1,35,Non-technology Related Job,77,KY,29,178,No,No,0.7,2148,1074,0,2015,2
213,43,203685,0.04,0.02,4251050340,97,Yes,PhD or equivalent,Male,Yes,Married,52,\N,2,7,54,Others,250,ME,226,193,No,No,0.16,2494,831,0,2015,1
214,43,203685,0.04,0.02,4251050340,97,Yes,PhD or equivalent,Male,Yes,Married,52,\N,2,7,54,Others,250,ME,226,193,No,No,0.16,7100,887,0,2015,2
215,59,201714,0.06,0.03,4251051083,98,Yes,High School or below,Male,Yes,Single,60,\N,0,4,94,Non-technology Related Job,110,OK,229,53,No,No,0.37,7826,782,0,2015,1
216,59,201714,0.06,0.03,4251051083,98,Yes,High School or below,Male,Yes,Single,60,\N,0,4,94,Non-technology Related Job,110,OK,229,53,No,No,0.37,3235,808,0,2015,2
217,21,62614,0.04,0.0,4251080552,99,Yes,High School or below,Female,No,Single,118,\N,2,2,12,Others,282,PA,426,68,No,Yes,0.82,5299,883,0,2015,1
218,21,62614,0.04,0.0,4251080552,99,Yes,High School or below,Female,No,Single,118,\N,2,2,12,Others,282,PA,426,68,No,Yes,0.82,2900,414,0,2015,2
219,37,60643,0.06,0.01,4251018301,100,Yes,High School or below,Male,Yes,Married,5,\N,0,7,53,Non-technology Related Job,142,CA,429,178,No,No,0.03,5290,755,0,2015,1
220,37,60643,0.06,0.01,4251018301,100,Yes,High School or below,Male,Yes,Married,5,\N,0,7,53,Non-technology Related Job,142,CA,429,178,No,No,0.03,2539,634,0,2015,2
221,67,171544,0.05,0.02,4251088742,101,Yes,High School or below,Female,Yes,Single,63,\N,1,5,71,Others,315,CO,126,193,No,No,0.49,4380,730,0,2015,1
222,67,171544,0.05,0.02,4251088742,101,Yes,High School or below,Female,Yes,Single,63,\N,1,5,71,Others,315,CO,126,193,No,No,0.49,8609,956,0,2015,2
223,15,169573,0.07,0.03,4251008183,102,Yes,Bachelor or equivalent,Female,Yes,Married,71,\N,0,2,12,Non-technology Related Job,175,MN,130,53,No,No,0.7,5676,709,1,2015,1
224,15,169573,0.07,0.03,4251008183,102,Yes,Bachelor or equivalent,Female,Yes,Married,71,\N,0,2,12,Non-technology Related Job,175,MN,130,53,No,No,0.7,4131,688,1,2015,2
225,45,30473,0.05,0.0,4251069005,103,Yes,Bachelor or equivalent,Male,Yes,Married,9,\N,1,0,30,Others,347,MO,327,68,No,No,0.16,2721,907,0,2015,1
226,45,30473,0.05,0.0,4251069005,103,Yes,Bachelor or equivalent,Male,Yes,Married,9,\N,1,0,30,Others,347,MO,327,68,No,No,0.16,1898,474,0,2015,2
227,61,28502,0.07,0.01,4251035719,104,Yes,Master or equivalent,Male,Yes,Single,16,\N,3,5,71,Non-technology Related Job,207,TN,330,178,No,No,0.37,1699,849,0,2015,1
228,61,28502,0.07,0.01,4251035719,104,Yes,Master or equivalent,Male,Yes,Single,16,\N,3,5,71,Non-technology Related Job,207,TN,330,178,No,No,0.37,6760,845,0,2015,2
229,24,139402,0.05,0.02,4251051604,105,Yes,Master or equivalent,Female,Yes,Single,74,\N,1,3,89,Others,380,UT,27,193,No,No,0.82,6953,695,1,2015,1
230,24,139402,0.05,0.02,4251051604,105,Yes,Master or equivalent,Female,Yes,Single,74,\N,1,3,89,Others,380,UT,27,193,No,No,0.82,4106,684,1,2015,2
231,40,137431,0.07,0.03,4251045446,106,Yes,High School or below,Male,Yes,Single,81,\N,3,0,30,Non-technology Related Job,240,HI,30,53,No,No,0.03,1695,423,1,2015,1
232,40,137431,0.07,0.03,4251045446,106,Yes,High School or below,Male,Yes,Single,81,\N,3,0,30,Non-technology Related Job,240,HI,30,53,No,No,0.03,2593,648,1,2015,2
233,70,248332,0.05,0.0,4251051081,107,Yes,High School or below,Female,Yes,Single,19,\N,0,6,48,Others,412,ID,227,68,No,No,0.49,5547,616,0,2015,1
234,70,248332,0.05,0.0,4251051081,107,Yes,High School or below,Female,Yes,Single,19,\N,0,6,48,Others,412,ID,227,68,No,No,0.49,2467,616,0,2015,2
235,18,246361,0.07,0.01,4251061764,108,Yes,High School or below,Female,No,Married,27,\N,3,3,89,Non-technology Related Job,272,NH,231,178,Yes,Yes,0.7,5096,849,0,2015,1
236,18,246361,0.07,0.01,4251061764,108,Yes,High School or below,Female,No,Married,27,\N,3,3,89,Non-technology Related Job,272,NH,231,178,Yes,Yes,0.7,2294,458,0,2015,2
237,48,107261,0.06,0.02,4251078847,109,Yes,High School or below,Male,Yes,Married,85,\N,0,1,7,Others,445,NM,428,193,No,No,0.16,5347,594,0,2015,1
238,48,107261,0.06,0.02,4251078847,109,Yes,High School or below,Male,Yes,Married,85,\N,0,1,7,Others,445,NM,428,193,No,No,0.16,3930,786,0,2015,2
239,64,105290,0.0,0.03,4251011750,110,Yes,Bachelor or equivalent,Female,Yes,Single,92,\N,3,6,48,Non-technology Related Job,305,WV,431,53,No,No,0.37,2474,618,0,2015,1
240,64,105290,0.0,0.03,4251011750,110,Yes,Bachelor or equivalent,Female,Yes,Single,92,\N,3,6,48,Non-technology Related Job,305,WV,431,53,No,No,0.37,6166,880,0,2015,2
241,27,216191,0.06,0.03,4251019052,111,No,Bachelor or equivalent,Female,Yes,Married,30,\N,0,4,66,Others,477,WY,128,68,No,No,0.82,3788,631,0,2015,1
242,27,216191,0.06,0.03,4251019052,111,No,Bachelor or equivalent,Female,Yes,Married,30,\N,0,4,66,Others,477,WY,128,68,No,No,0.82,7689,961,0,2015,2
243,42,214219,0.0,0.01,4251045293,112,Yes,Master or equivalent,Male,Yes,Single,38,\N,2,2,6,Non-technology Related Job,338,KY,131,178,No,No,0.04,1041,1041,0,2015,1
244,42,214219,0.0,0.01,4251045293,112,Yes,Master or equivalent,Male,Yes,Single,38,\N,2,2,6,Non-technology Related Job,338,KY,131,178,No,No,0.04,1584,528,0,2015,2
245,73,75120,0.06,0.01,4251090358,113,Yes,Master or equivalent,Female,No,Single,95,\N,0,7,25,Others,10,LA,328,193,No,No,0.49,2458,614,0,2015,1
246,73,75120,0.06,0.01,4251090358,113,Yes,Master or equivalent,Female,No,Single,95,\N,0,7,25,Others,10,LA,328,193,No,No,0.49,2716,679,0,2015,2
247,21,73149,0.0,0.03,4251027387,114,Yes,High School or below,Female,Yes,Married,103,\N,2,5,65,Non-technology Related Job,370,OH,332,53,No,No,0.7,1230,615,1,2015,1
248,21,73149,0.0,0.03,4251027387,114,Yes,High School or below,Female,Yes,Married,103,\N,2,5,65,Non-technology Related Job,370,OH,332,53,No,No,0.7,7083,643,1,2015,2
249,51,184049,0.06,0.03,4251023465,115,Yes,High School or below,Male,Yes,Married,41,\N,3,2,84,Others,43,OR,29,68,No,No,0.16,3897,779,1,2015,1
250,51,184049,0.06,0.03,4251023465,115,Yes,High School or below,Male,Yes,Married,41,\N,3,2,84,Others,43,OR,29,68,No,No,0.16,2779,694,1,2015,2
251,67,182078,0.01,0.01,4251015876,116,Yes,High School or below,Female,Yes,Married,48,\N,2,0,24,Non-technology Related Job,403,AR,32,178,No,No,0.37,3439,687,0,2015,1
252,67,182078,0.01,0.01,4251015876,116,Yes,High School or below,Female,Yes,Married,48,\N,2,0,24,Non-technology Related Job,403,AR,32,178,No,No,0.37,4926,821,0,2015,2
253,29,42979,0.07,0.01,4251091456,117,Yes,High School or below,Male,Yes,Married,106,\N,3,5,43,Others,75,CO,229,193,No,No,0.83,2752,550,0,2015,1
254,29,42979,0.07,0.01,4251091456,117,Yes,High School or below,Male,Yes,Married,106,\N,3,5,43,Others,75,CO,229,193,No,No,0.83,6628,946,0,2015,2
255,45,41008,0.01,0.03,4251094781,118,Yes,Bachelor or equivalent,Male,Yes,Single,114,\N,2,3,83,Non-technology Related Job,435,MN,232,53,No,No,0.04,1157,1157,0,2015,1
256,45,41008,0.01,0.03,4251094781,118,Yes,Bachelor or equivalent,Male,Yes,Single,114,\N,2,3,83,Non-technology Related Job,435,MN,232,53,No,No,0.04,3257,542,0,2015,2
257,76,151908,0.07,0.03,4251029646,119,Yes,Bachelor or equivalent,Female,Yes,Single,52,\N,3,0,2,Others,108,MS,429,68,No,No,0.49,931,465,0,2015,1
258,76,151908,0.07,0.03,4251029646,119,Yes,Bachelor or equivalent,Female,Yes,Single,52,\N,3,0,2,Others,108,MS,429,68,No,No,0.49,3185,796,0,2015,2
259,23,149937,0.01,0.01,4251030583,120,Yes,Bachelor or equivalent,Female,Yes,Married,59,\N,1,6,42,Non-technology Related Job,468,SD,433,178,No,No,0.7,7281,1040,0,2015,1
260,23,149937,0.01,0.01,4251030583,120,Yes,Bachelor or equivalent,Female,Yes,Married,59,\N,1,6,42,Non-technology Related Job,468,SD,433,178,No,No,0.7,8495,943,0,2015,2
261,54,10837,0.07,0.01,4251098000,121,Yes,Master or equivalent,Male,Yes,Single,117,\N,3,3,61,Others,140,TX,130,193,No,Yes,0.16,7470,1067,0,2015,1
262,54,10837,0.07,0.01,4251098000,121,Yes,Master or equivalent,Male,Yes,Single,117,\N,3,3,61,Others,140,TX,130,193,No,Yes,0.16,4073,814,0,2015,2
263,54,10837,0.07,0.01,4251098000,121,Yes,Master or equivalent,Male,Yes,Single,117,\N,3,3,61,Others,140,TX,130,193,No,Yes,0.16,1373,1373,0,2015,3
264,70,8866,0.01,0.03,4251052178,122,Yes,High School or below,Female,No,Married,5,\N,1,1,1,Non-technology Related Job,0,GA,133,53,No,No,0.37,8189,1023,0,2015,1
265,70,8866,0.01,0.03,4251052178,122,Yes,High School or below,Female,No,Married,5,\N,1,1,1,Non-technology Related Job,0,GA,133,53,No,No,0.37,2764,921,0,2015,2
266,32,119767,0.07,0.03,4251021487,123,Yes,High School or below,Male,Yes,Married,62,\N,2,7,20,Others,173,ID,330,68,No,No,0.83,6706,745,0,2015,1
267,32,119767,0.07,0.03,4251021487,123,Yes,High School or below,Male,Yes,Married,62,\N,2,7,20,Others,173,ID,330,68,No,No,0.83,3970,661,0,2015,2
268,48,117796,0.02,0.01,4251059121,124,Yes,High School or below,Male,Yes,Single,70,\N,1,4,60,Non-technology Related Job,33,NH,333,178,No,No,0.04,5855,731,0,2015,1
269,48,117796,0.02,0.01,4251059121,124,Yes,High School or below,Male,Yes,Single,70,\N,1,4,60,Non-technology Related Job,33,NH,333,178,No,No,0.04,2628,876,0,2015,2
270,78,228696,0.0,0.01,4251063031,125,Yes,High School or below,Female,Yes,Single,8,\N,2,2,79,Others,205,NJ,30,193,No,No,0.49,2118,706,0,2015,1
271,78,228696,0.0,0.01,4251063031,125,Yes,High School or below,Female,Yes,Single,8,\N,2,2,79,Others,205,NJ,30,193,No,No,0.49,6830,683,0,2015,2
272,26,226725,0.02,0.03,4251035491,126,Yes,High School or below,Female,Yes,Single,15,\N,0,7,19,Non-technology Related Job,66,WA,33,53,No,No,0.71,2697,674,0,2015,1
273,26,226725,0.02,0.03,4251035491,126,Yes,High School or below,Female,Yes,Single,15,\N,0,7,19,Non-technology Related Job,66,WA,33,53,No,No,0.71,1637,818,0,2015,2
274,26,226725,0.02,0.03,4251035491,126,Yes,High School or below,Female,Yes,Single,15,\N,0,7,19,Non-technology Related Job,66,WA,33,53,No,No,0.71,1415,1415,0,2015,3
275,57,87625,0.0,0.03,4251095066,127,Yes,Bachelor or equivalent,Male,No,Single,73,\N,2,5,37,Others,238,WI,230,68,No,No,0.16,60,60,0,2015,1
276,57,87625,0.0,0.03,4251095066,127,Yes,Bachelor or equivalent,Male,No,Single,73,\N,2,5,37,Others,238,WI,230,68,No,No,0.16,1340,268,0,2015,2
277,73,85654,0.02,0.01,4251051194,128,Yes,Bachelor or equivalent,Female,No,Married,81,\N,0,2,78,Non-technology Related Job,98,KS,234,178,No,No,0.37,7678,767,0,2015,1
278,73,85654,0.02,0.01,4251051194,128,Yes,Bachelor or equivalent,Female,No,Married,81,\N,0,2,78,Non-technology Related Job,98,KS,234,178,No,No,0.37,5430,905,0,2015,2
279,35,196555,0.0,0.01,4251050215,129,Yes,Bachelor or equivalent,Male,Yes,Married,19,\N,1,0,96,Others,270,LA,431,193,No,No,0.83,2187,546,0,2015,1
280,35,196555,0.0,0.01,4251050215,129,Yes,Bachelor or equivalent,Male,Yes,Married,19,\N,1,0,96,Others,270,LA,431,193,No,No,0.83,1500,500,0,2015,2
281,51,194584,0.02,0.03,4251089059,130,Yes,PhD or equivalent,Male,Yes,Single,26,\N,0,5,37,Non-technology Related Job,131,OH,434,53,Yes,Yes,0.04,4983,830,0,2015,1
